timestamp,component,event,severity,source_file,line_number,raw_line
2026-09-10T14:42:20.485842Z,AMF,component_failure,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,1,open5gs-amf  | 2026-09-10T14:42:20.485842142Z 09/10 14:42:20.485: [amf] INFO: gNB-N2[10.45.0.40] connection refused!!! (../src/amf/amf-sm.c:878)
2026-09-10T14:42:20.486477Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,2,open5gs-amf  | 2026-09-10T14:42:20.486477100Z 09/10 14:42:20.486: [amf] INFO: [Removed] Number of gNBs is now 0 (../src/amf/context.c:1305)
2026-09-10T14:42:20.488227Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,3,open5gs-amf  | 2026-09-10T14:42:20.488227534Z 09/10 14:42:20.488: [amf] INFO: [Removed] Number of gNB-UEs is now 0 (../src/amf/context.c:2939)
2026-09-10T14:42:20.488255Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,4,open5gs-amf  | 2026-09-10T14:42:20.488255083Z 09/10 14:42:20.488: [amf] INFO: [imsi-001010000000001:1:51][0:0:NULL] /nsmf-pdusession/v1/sm-contexts/{smContextRef}/modify (../src/amf/nsmf-handler.c:983)
2026-09-10T14:42:59.943561Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,5,open5gs-amf  | 2026-09-10T14:42:59.943561373Z 09/10 14:42:59.943: [amf] INFO: gNB-N2 accepted[10.45.0.40]:50017 in ng-path module (../src/amf/ngap-sctp.c:113)
2026-09-10T14:42:59.943838Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,6,open5gs-amf  | 2026-09-10T14:42:59.943838707Z 09/10 14:42:59.943: [amf] INFO: gNB-N2 accepted[10.45.0.40] in master_sm module (../src/amf/amf-sm.c:818)
2026-09-10T14:42:59.960375Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,7,open5gs-amf  | 2026-09-10T14:42:59.960375395Z 09/10 14:42:59.960: [amf] INFO: [Added] Number of gNBs is now 1 (../src/amf/context.c:1277)
2026-09-10T14:42:59.960791Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,8,open5gs-amf  | 2026-09-10T14:42:59.960791333Z 09/10 14:42:59.960: [amf] INFO: gNB-N2[10.45.0.40] max_num_of_ostreams : 10 (../src/amf/amf-sm.c:865)
2026-09-10T14:43:01.270262Z,AMF,registration_request,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,9,open5gs-amf  | 2026-09-10T14:43:01.270262946Z 09/10 14:43:01.269: [amf] INFO: InitialUEMessage (../src/amf/ngap-handler.c:668)
2026-09-10T14:43:01.270309Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,10,open5gs-amf  | 2026-09-10T14:43:01.270309010Z 09/10 14:43:01.269: [amf] INFO: [Added] Number of gNB-UEs is now 1 (../src/amf/context.c:2932)
2026-09-10T14:43:01.270315Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,11,open5gs-amf  | 2026-09-10T14:43:01.270315307Z 09/10 14:43:01.269: [amf] INFO:     RAN_UE_NGAP_ID[1] AMF_UE_NGAP_ID[2] TAC[1] CellID[0x10] (../src/amf/ngap-handler.c:878)
2026-09-10T14:43:01.270320Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,12,open5gs-amf  | 2026-09-10T14:43:01.270320059Z 09/10 14:43:01.269: [amf] INFO: [suci-0-001-01-0000-0-0-0000000001] known UE by SUCI (../src/amf/context.c:1932)
2026-09-10T14:43:01.270324Z,AMF,registration_request,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,13,open5gs-amf  | 2026-09-10T14:43:01.270324682Z 09/10 14:43:01.269: [gmm] INFO: Registration request (../src/amf/gmm-sm.c:1678)
2026-09-10T14:43:01.270340Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,14,open5gs-amf  | 2026-09-10T14:43:01.270340173Z 09/10 14:43:01.269: [gmm] INFO: [suci-0-001-01-0000-0-0-0000000001]    SUCI (../src/amf/gmm-handler.c:186)
2026-09-10T14:43:01.275900Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,15,open5gs-amf  | 2026-09-10T14:43:01.275900115Z 09/10 14:43:01.275: [amf] INFO: [imsi-001010000000001:1] Release SM context [204] (../src/amf/amf-sm.c:615)
2026-09-10T14:43:01.275913Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,16,open5gs-amf  | 2026-09-10T14:43:01.275913071Z 09/10 14:43:01.275: [amf] INFO: [imsi-001010000000001:1] Release SM Context [state:31] (../src/amf/nsmf-handler.c:1200)
2026-09-10T14:43:01.275918Z,AMF,unclassified_relevant,INFO,evidence/real_runs/20260910T144212150699Z_baseline_e2e/logs/amf.log,17,open5gs-amf  | 2026-09-10T14:43:01.275918807Z 09/10 14:43:01.275: [amf] INFO: [Removed] Number of AMF-Sessions is now 0 (../src/amf/context.c:2960)
